0.23889354568315171, -7.743725654553524
0.3101424979044426, -7.569769735220156
0.38558256496227994, -7.690079384645726
0.46521374685666383, -7.898772249889058
0.5406538139145013, -7.195552487549923
0.6160938809723385, -7.6393915487402
0.6957250628667225, -6.5245550022188255
0.7753562447611064, -7.233247867462156
0.8549874266554903, -6.030176026823135
0.9346186085498741, -5.974163009713525
1.0142497904442582, -4.182855874956857
1.0980720871751886, -3.685814308959124
1.1735121542330262, -1.5414180760317548
1.2615255658005031, -1.0739361964400191
1.3453478625314335, -1.4298358069128745
1.429170159262364, -0.579853064444555
1.5129924559932943, 0.3289532074355299
1.5968147527242247, -0.17400522656673845
1.6848281642917016, 1.2346531236132328
1.7728415758591785, 1.4668408855579105
1.8608549874266556, 1.3460874710319994
1.9446772841575861, 2.843129037029731
2.0368818105616096, 2.3398747596272362
2.1332774518021793, -1.0458803806518424
2.2254819782062025, -0.6961934815837503
2.31349538977368, -0.6698880725802483
