0.43805582573887336, -9.561939120023538
0.5099776265749565, -9.412953673981459
0.579705888299103, -9.85628443901332
0.7915087685406286, -9.318028353149689
0.8652602033825203, -9.67038284164961
0.9377784042536463, -7.7290164902924925
1.0137334866826453, -7.458675430340248
1.0839267382646218, -6.5045566759739515
1.1561770645437373, -5.368242765139688
1.2344368793115454, -4.171412782953068
1.3087341718126297, -2.8832830530290616
1.3870293662435333, -1.5801253900186683
1.4610992180532874, -0.9755307511046323
1.5349517376468815, -1.0240918658223483
1.6108107895617634, -1.0423545109632038
1.6867961974162733, -0.6808754388762979
1.7667491817750927, -0.39550644583766825
1.8466617322332315, -0.2316548023119216
1.920473817926145, -0.40173326654252106
